date,start,actual
2024-02-04,13:00,645.46
2024-02-04,14:00,639.98
2024-02-04,15:00,642.3
2024-02-04,16:00,644.39
2024-02-04,17:00,656.67
2024-02-04,18:00,668.98
2024-02-04,19:00,681.19
2024-02-04,20:00,687.65
2024-02-04,21:00,693.8
2024-02-04,22:00,684.52
2024-02-04,23:00,685.24
2024-02-05,00:00,686.64
2024-02-05,01:00,692.32
2024-02-05,02:00,699.68
2024-02-05,03:00,694.87
2024-02-05,04:00,676.49
2024-02-05,05:00,659.43
2024-02-05,06:00,643.09
2024-02-05,07:00,640.35
2024-02-05,08:00,640.48
2024-02-05,09:00,639.57
2024-02-05,10:00,638.77
2024-02-05,11:00,634.91
2024-02-05,12:00,633.03
2024-02-05,13:00,633.19
2024-02-05,14:00,629.82
2024-02-05,15:00,627.21
2024-02-05,16:00,641.34
2024-02-05,17:00,657.54
2024-02-05,18:00,669.59
2024-02-05,19:00,685.01
2024-02-05,20:00,691.42
2024-02-05,21:00,688.73
2024-02-05,22:00,692.38
2024-02-05,23:00,695.75
2024-02-06,00:00,699.88
2024-02-06,01:00,704.83
2024-02-06,02:00,709.7
2024-02-06,03:00,709.64
2024-02-06,04:00,689.41
2024-02-06,05:00,663.41
2024-02-06,06:00,641.4
2024-02-06,07:00,634.24
2024-02-06,08:00,631.09
2024-02-06,09:00,627.86
2024-02-06,10:00,621.06
2024-02-06,11:00,611.29
2024-02-06,12:00,605.13
2024-02-06,13:00,597.29
2024-02-06,14:00,598.63
2024-02-06,15:00,604.95
2024-02-06,16:00,621.87
2024-02-06,17:00,638.56
2024-02-06,18:00,652.05
2024-02-06,19:00,658.48
2024-02-06,20:00,665.95
2024-02-06,21:00,662.11
2024-02-06,22:00,660.22
2024-02-06,23:00,664.14
2024-02-07,00:00,670.09
2024-02-07,01:00,671.58
2024-02-07,02:00,679.12
2024-02-07,03:00,687.27
2024-02-07,04:00,672.46
2024-02-07,05:00,649.49
2024-02-07,06:00,627.77
2024-02-07,07:00,620.08
2024-02-07,08:00,617.83
2024-02-07,09:00,611.29
2024-02-07,10:00,607.29
2024-02-07,11:00,605.26
2024-02-07,12:00,604.88
2024-02-07,13:00,609.5
2024-02-07,14:00,598.8
2024-02-07,15:00,597.06
2024-02-07,16:00,608.79
2024-02-07,17:00,622.51
2024-02-07,18:00,638.9
2024-02-07,19:00,646.2
2024-02-07,20:00,653.08
2024-02-07,21:00,654.66
2024-02-07,22:00,655.89
2024-02-07,23:00,660.76
2024-02-08,00:00,666.93
2024-02-08,01:00,668.36
2024-02-08,02:00,676.64
2024-02-08,03:00,680.56
2024-02-08,04:00,664.66
2024-02-08,05:00,657.21
2024-02-08,06:00,642.4
2024-02-08,07:00,632.97
2024-02-08,08:00,629.94
2024-02-08,09:00,624.62
2024-02-08,10:00,617.97
2024-02-08,11:00,612.82
2024-02-08,12:00,611.48
2024-02-08,13:00,610.91
2024-02-08,14:00,602.11
2024-02-08,15:00,598.75
2024-02-08,16:00,612.93
2024-02-08,17:00,623.54
2024-02-08,18:00,633.71
2024-02-08,19:00,640.13
2024-02-08,20:00,641.93
2024-02-08,21:00,646.3
2024-02-08,22:00,653.08
2024-02-08,23:00,661.82
2024-02-09,00:00,664.72
2024-02-09,01:00,662.5
2024-02-09,02:00,660.58
2024-02-09,03:00,659.52
2024-02-09,04:00,659.43
2024-02-09,05:00,643.3
2024-02-09,06:00,626.64
2024-02-09,07:00,619.92
2024-02-09,08:00,616.06
2024-02-09,09:00,605.92
2024-02-09,10:00,597.92
2024-02-09,11:00,588.71
2024-02-09,12:00,590.44
2024-02-09,13:00,591.43
2024-02-09,14:00,584.65
2024-02-09,15:00,581.73
2024-02-09,16:00,595.22
2024-02-09,17:00,610.96
2024-02-09,18:00,624.31
2024-02-09,19:00,628.27
2024-02-09,20:00,640.52
2024-02-09,21:00,645.2
2024-02-09,22:00,641.39
2024-02-09,23:00,639.02
2024-02-10,00:00,640.79
2024-02-10,01:00,640.34
2024-02-10,02:00,642.75
2024-02-10,03:00,632.75
2024-02-10,04:00,611.13
2024-02-10,05:00,577.91
2024-02-10,06:00,547.83
2024-02-10,07:00,550.02
2024-02-10,08:00,559.55
2024-02-10,09:00,565.07
2024-02-10,10:00,568.59
2024-02-10,11:00,568.1
2024-02-10,12:00,569.45
2024-02-10,13:00,573.38
2024-02-10,14:00,574.38
2024-02-10,15:00,589.15
2024-02-10,16:00,603.76
2024-02-10,17:00,613.81
2024-02-10,18:00,613.32
2024-02-10,19:00,612.33
2024-02-10,20:00,619.8
2024-02-10,21:00,623.65
2024-02-10,22:00,624.9
2024-02-10,23:00,630.09
2024-02-11,00:00,634.87
2024-02-11,01:00,635.31
2024-02-11,02:00,641.12
2024-02-11,03:00,636.39
2024-02-11,04:00,618.46
2024-02-11,05:00,596.5
2024-02-11,06:00,586.54
2024-02-11,07:00,590.0
2024-02-11,08:00,595.3
2024-02-11,09:00,600.9
2024-02-11,10:00,611.93
2024-02-11,11:00,615.42
2024-02-11,12:00,612.87
2024-02-11,13:00,611.64
2024-02-11,14:00,610.28
2024-02-11,15:00,604.61
2024-02-11,16:00,620.24
2024-02-11,17:00,632.66
2024-02-11,18:00,640.07
2024-02-11,19:00,647.01
2024-02-11,20:00,664.1
2024-02-11,21:00,667.8
2024-02-11,22:00,674.1
2024-02-11,23:00,677.44
2024-02-12,00:00,676.3
2024-02-12,01:00,671.11
2024-02-12,02:00,665.25
2024-02-12,03:00,660.34
2024-02-12,04:00,645.64
2024-02-12,05:00,624.5
2024-02-12,06:00,611.1
2024-02-12,07:00,615.24
2024-02-12,08:00,617.5
2024-02-12,09:00,621.12
2024-02-12,10:00,623.34
2024-02-12,11:00,620.63
2024-02-12,12:00,619.8
2024-02-12,13:00,626.13
2024-02-12,14:00,632.49
2024-02-12,15:00,638.51
2024-02-12,16:00,640.9
2024-02-12,17:00,643.3
2024-02-12,18:00,649.74
2024-02-12,19:00,667.58
2024-02-12,20:00,685.8
2024-02-12,21:00,686.28
2024-02-12,22:00,690.72
2024-02-12,23:00,689.6
2024-02-13,00:00,694.21
2024-02-13,01:00,695.42
2024-02-13,02:00,695.64
2024-02-13,03:00,681.76
2024-02-13,04:00,660.31
2024-02-13,05:00,645.5
2024-02-13,06:00,625.34
2024-02-13,07:00,620.99
2024-02-13,08:00,618.87
2024-02-13,09:00,615.84
2024-02-13,10:00,614.41
2024-02-13,11:00,611.52
2024-02-13,12:00,608.51
2024-02-13,13:00,604.97
2024-02-13,14:00,600.22
2024-02-13,15:00,608.57
2024-02-13,16:00,625.4
2024-02-13,17:00,635.57
2024-02-13,18:00,642.62
2024-02-13,19:00,661.78
2024-02-13,20:00,675.16
2024-02-13,21:00,682.72
2024-02-13,22:00,683.61
2024-02-13,23:00,685.53
2024-02-14,00:00,684.66
2024-02-14,01:00,686.8
2024-02-14,02:00,690.54
2024-02-14,03:00,688.26
2024-02-14,04:00,676.42
2024-02-14,05:00,658.69
2024-02-14,06:00,644.56
2024-02-14,07:00,638.6
2024-02-14,08:00,637.19
2024-02-14,09:00,635.19
2024-02-14,10:00,633.61
2024-02-14,11:00,631.47
2024-02-14,12:00,629.65
2024-02-14,13:00,631.61
2024-02-14,14:00,628.35
2024-02-14,15:00,629.39
2024-02-14,16:00,635.2
2024-02-14,17:00,644.04
2024-02-14,18:00,663.91
2024-02-14,19:00,673.61
2024-02-14,20:00,676.8
2024-02-14,21:00,680.12
2024-02-14,22:00,678.69
2024-02-14,23:00,681.72
2024-02-15,00:00,675.9
2024-02-15,01:00,674.59
2024-02-15,02:00,675.25
2024-02-15,03:00,672.71
2024-02-15,04:00,654.88
2024-02-15,05:00,630.31
2024-02-15,06:00,609.81
2024-02-15,07:00,596.11
2024-02-15,08:00,581.66
2024-02-15,09:00,572.48
2024-02-15,10:00,574.87
2024-02-15,11:00,572.92
2024-02-15,12:00,570.01
2024-02-15,13:00,572.76
2024-02-15,14:00,575.44
2024-02-15,15:00,576.73
2024-02-15,16:00,592.81
2024-02-15,17:00,608.63
2024-02-15,18:00,626.9
2024-02-15,19:00,642.41
2024-02-15,20:00,661.02
2024-02-15,21:00,670.93
2024-02-15,22:00,673.16
2024-02-15,23:00,671.21
2024-02-16,00:00,677.88
2024-02-16,01:00,680.61
2024-02-16,02:00,682.56
2024-02-16,03:00,678.51
2024-02-16,04:00,655.64
2024-02-16,05:00,627.12
2024-02-16,06:00,603.31
2024-02-16,07:00,595.49
2024-02-16,08:00,595.65
2024-02-16,09:00,595.34
2024-02-16,10:00,594.12
2024-02-16,11:00,590.66
2024-02-16,12:00,591.02
2024-02-16,13:00,595.34
2024-02-16,14:00,595.07
2024-02-16,15:00,602.02
2024-02-16,16:00,615.85
2024-02-16,17:00,627.86
2024-02-16,18:00,639.54
2024-02-16,19:00,639.85
2024-02-16,20:00,657.64
2024-02-16,21:00,659.72
2024-02-16,22:00,663.84
2024-02-16,23:00,665.97
2024-02-17,00:00,673.24
2024-02-17,01:00,673.32
2024-02-17,02:00,674.8
2024-02-17,03:00,669.28
2024-02-17,04:00,670.61
2024-02-17,05:00,638.44
2024-02-17,06:00,618.11
2024-02-17,07:00,609.13
2024-02-17,08:00,609.31
2024-02-17,09:00,606.14
2024-02-17,10:00,598.1
2024-02-17,11:00,592.87
2024-02-17,12:00,592.2
2024-02-17,13:00,594.36
2024-02-17,14:00,600.8
2024-02-17,15:00,613.57
2024-02-17,16:00,624.02
2024-02-17,17:00,626.16
2024-02-17,18:00,636.59
2024-02-17,19:00,645.92
2024-02-17,20:00,661.36
2024-02-17,21:00,662.44
2024-02-17,22:00,662.17
2024-02-17,23:00,671.06
