date,start,actual
2024-05-07,00:00,659.42
2024-05-07,01:00,667.01
2024-05-07,02:00,675.65
2024-05-07,03:00,687.13
2024-05-07,04:00,684.93
2024-05-07,05:00,670.15
2024-05-07,06:00,659.98
2024-05-07,07:00,647.99
2024-05-07,08:00,640.04
2024-05-07,09:00,633.94
2024-05-07,10:00,626.89
2024-05-07,11:00,619.45
2024-05-07,12:00,617.59
2024-05-07,13:00,618.69
2024-05-07,14:00,636.29
2024-05-07,15:00,658.39
2024-05-07,16:00,648.83
2024-05-07,17:00,657.5
2024-05-07,18:00,669.05
2024-05-07,19:00,668.71
2024-05-07,20:00,672.36
2024-05-07,21:00,670.79
2024-05-07,22:00,667.4
2024-05-07,23:00,668.54
2024-05-08,00:00,675.2
2024-05-08,01:00,683.41
2024-05-08,02:00,688.53
2024-05-08,03:00,696.9
2024-05-08,04:00,702.43
2024-05-08,05:00,697.5
2024-05-08,06:00,689.37
2024-05-08,07:00,685.91
2024-05-08,08:00,677.84
2024-05-08,09:00,670.47
2024-05-08,10:00,667.71
2024-05-08,11:00,660.01
2024-05-08,12:00,656.7
2024-05-08,13:00,658.69
2024-05-08,14:00,673.37
2024-05-08,15:00,687.98
2024-05-08,16:00,676.91
2024-05-08,17:00,689.73
2024-05-08,18:00,703.45
2024-05-08,19:00,709.04
2024-05-08,20:00,713.88
2024-05-08,21:00,713.52
2024-05-08,22:00,715.58
2024-05-08,23:00,715.83
2024-05-09,00:00,714.02
2024-05-09,01:00,714.71
2024-05-09,02:00,716.89
2024-05-09,03:00,716.83
2024-05-09,04:00,716.7
2024-05-09,05:00,703.85
2024-05-09,06:00,686.36
2024-05-09,07:00,674.83
2024-05-09,08:00,665.67
2024-05-09,09:00,654.15
2024-05-09,10:00,646.11
2024-05-09,11:00,641.53
2024-05-09,12:00,642.53
2024-05-09,13:00,653.03
2024-05-09,14:00,674.11
2024-05-09,15:00,694.27
2024-05-09,16:00,686.71
2024-05-09,17:00,694.18
2024-05-09,18:00,708.56
2024-05-09,19:00,707.97
2024-05-09,20:00,701.93
2024-05-09,21:00,694.71
2024-05-09,22:00,685.27
2024-05-09,23:00,678.47
2024-05-10,00:00,665.74
2024-05-10,01:00,664.84
2024-05-10,02:00,670.27
2024-05-10,03:00,676.02
2024-05-10,04:00,677.55
2024-05-10,05:00,664.19
2024-05-10,06:00,652.35
2024-05-10,07:00,653.54
2024-05-10,08:00,645.08
2024-05-10,09:00,638.92
2024-05-10,10:00,632.09
2024-05-10,11:00,620.83
2024-05-10,12:00,612.63
2024-05-10,13:00,612.69
2024-05-10,14:00,630.18
2024-05-10,15:00,637.93
2024-05-10,16:00,636.98
2024-05-10,17:00,639.59
2024-05-10,18:00,645.42
2024-05-10,19:00,657.19
2024-05-10,20:00,663.47
2024-05-10,21:00,668.64
2024-05-10,22:00,671.09
2024-05-10,23:00,675.87
2024-05-11,00:00,676.14
2024-05-11,01:00,682.68
2024-05-11,02:00,690.74
2024-05-11,03:00,698.36
2024-05-11,04:00,702.93
2024-05-11,05:00,691.7
2024-05-11,06:00,675.42
2024-05-11,07:00,662.32
2024-05-11,08:00,651.12
2024-05-11,09:00,646.43
2024-05-11,10:00,645.52
2024-05-11,11:00,643.58
2024-05-11,12:00,642.84
2024-05-11,13:00,648.28
2024-05-11,14:00,665.18
2024-05-11,15:00,688.2
2024-05-11,16:00,678.9
2024-05-11,17:00,683.75
2024-05-11,18:00,688.28
2024-05-11,19:00,686.6
2024-05-11,20:00,692.06
2024-05-11,21:00,687.2
2024-05-11,22:00,685.22
2024-05-11,23:00,686.01
2024-05-12,00:00,685.19
2024-05-12,01:00,685.43
2024-05-12,02:00,685.06
2024-05-12,03:00,685.87
2024-05-12,04:00,682.84
2024-05-12,05:00,672.04
2024-05-12,06:00,655.27
2024-05-12,07:00,650.64
2024-05-12,08:00,658.09
2024-05-12,09:00,671.51
2024-05-12,10:00,673.22
2024-05-12,11:00,673.8
2024-05-12,12:00,672.28
2024-05-12,13:00,661.27
2024-05-12,14:00,664.41
2024-05-12,15:00,681.5
2024-05-12,16:00,677.15
2024-05-12,17:00,666.82
2024-05-12,18:00,658.74
2024-05-12,19:00,661.5
2024-05-12,20:00,660.49
2024-05-12,21:00,661.08
2024-05-12,22:00,672.79
2024-05-12,23:00,685.22
2024-05-13,00:00,686.61
2024-05-13,01:00,675.75
2024-05-13,02:00,681.27
2024-05-13,03:00,681.37
2024-05-13,04:00,682.15
2024-05-13,05:00,672.13
2024-05-13,06:00,665.94
2024-05-13,07:00,658.86
2024-05-13,08:00,650.8
2024-05-13,09:00,648.39
2024-05-13,10:00,644.66
2024-05-13,11:00,644.29
2024-05-13,12:00,651.96
2024-05-13,13:00,656.65
2024-05-13,14:00,664.36
2024-05-13,15:00,677.31
2024-05-13,16:00,671.76
2024-05-13,17:00,674.49
2024-05-13,18:00,682.33
2024-05-13,19:00,683.74
2024-05-13,20:00,681.88
2024-05-13,21:00,680.89
2024-05-13,22:00,679.62
2024-05-13,23:00,676.31
2024-05-14,00:00,681.97
2024-05-14,01:00,677.23
2024-05-14,02:00,675.26
2024-05-14,03:00,676.86
2024-05-14,04:00,683.26
2024-05-14,05:00,666.49
2024-05-14,06:00,654.33
2024-05-14,07:00,646.33
2024-05-14,08:00,639.33
2024-05-14,09:00,627.04
2024-05-14,10:00,622.9
2024-05-14,11:00,616.73
2024-05-14,12:00,620.01
2024-05-14,13:00,633.87
2024-05-14,14:00,659.42
2024-05-14,15:00,675.66
2024-05-14,16:00,674.46
2024-05-14,17:00,673.04
2024-05-14,18:00,672.22
2024-05-14,19:00,673.05
2024-05-14,20:00,669.19
2024-05-14,21:00,670.86
2024-05-14,22:00,663.43
2024-05-14,23:00,658.78
2024-05-15,00:00,663.49
2024-05-15,01:00,666.11
2024-05-15,02:00,670.16
2024-05-15,03:00,684.51
2024-05-15,04:00,693.0
2024-05-15,05:00,686.88
2024-05-15,06:00,678.29
2024-05-15,07:00,665.63
2024-05-15,08:00,652.95
2024-05-15,09:00,647.62
2024-05-15,10:00,642.0
2024-05-15,11:00,635.4
2024-05-15,12:00,640.8
2024-05-15,13:00,656.36
2024-05-15,14:00,675.75
2024-05-15,15:00,691.92
2024-05-15,16:00,686.13
2024-05-15,17:00,695.58
2024-05-15,18:00,707.83
2024-05-15,19:00,711.55
2024-05-15,20:00,710.06
2024-05-15,21:00,706.72
2024-05-15,22:00,704.3
2024-05-15,23:00,694.21
2024-05-16,00:00,690.97
2024-05-16,01:00,686.43
2024-05-16,02:00,687.41
2024-05-16,03:00,691.67
2024-05-16,04:00,691.44
2024-05-16,05:00,676.73
2024-05-16,06:00,661.36
2024-05-16,07:00,651.47
2024-05-16,08:00,646.02
2024-05-16,09:00,636.92
2024-05-16,10:00,628.23
2024-05-16,11:00,617.27
2024-05-16,12:00,619.83
2024-05-16,13:00,628.99
2024-05-16,14:00,648.12
2024-05-16,15:00,665.89
2024-05-16,16:00,655.04
2024-05-16,17:00,660.16
2024-05-16,18:00,669.1
2024-05-16,19:00,680.82
2024-05-16,20:00,678.13
2024-05-16,21:00,674.51
2024-05-16,22:00,670.71
2024-05-16,23:00,675.57
2024-05-17,00:00,674.86
2024-05-17,01:00,678.55
2024-05-17,02:00,687.47
2024-05-17,03:00,688.46
2024-05-17,04:00,679.71
2024-05-17,05:00,677.05
2024-05-17,06:00,671.23
2024-05-17,07:00,655.97
2024-05-17,08:00,647.37
2024-05-17,09:00,643.29
2024-05-17,10:00,635.31
2024-05-17,11:00,632.51
2024-05-17,12:00,640.53
2024-05-17,13:00,649.93
2024-05-17,14:00,662.07
2024-05-17,15:00,667.22
2024-05-17,16:00,665.14
2024-05-17,17:00,681.46
2024-05-17,18:00,696.24
2024-05-17,19:00,703.4
2024-05-17,20:00,711.32
2024-05-17,21:00,712.38
2024-05-17,22:00,712.15
2024-05-17,23:00,711.72
2024-05-18,00:00,710.4
2024-05-18,01:00,708.78
2024-05-18,02:00,708.0
2024-05-18,03:00,708.02
2024-05-18,04:00,708.65
2024-05-18,05:00,696.51
2024-05-18,06:00,683.42
2024-05-18,07:00,673.74
2024-05-18,08:00,666.01
2024-05-18,09:00,660.16
2024-05-18,10:00,653.65
2024-05-18,11:00,645.43
2024-05-18,12:00,643.54
2024-05-18,13:00,647.52
2024-05-18,14:00,661.92
2024-05-18,15:00,669.1
2024-05-18,16:00,661.04
2024-05-18,17:00,682.66
2024-05-18,18:00,693.27
2024-05-18,19:00,702.11
2024-05-18,20:00,708.62
2024-05-18,21:00,704.79
2024-05-18,22:00,697.79
2024-05-18,23:00,696.61
